scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis
添加投放-选矿药剂添加-定量定时,Dosing-FlotationReagent-QuantitativeScheduled,8-00-00,矿床勘探→井巷开拓→采掘作业→矿石运输→破碎筛分→磨矿分级→选别作业→精矿脱水→尾矿处理→成品储运,选别作业,该工位位于浮选车间药剂添加区，上游为磨矿分级产出的矿浆，下游为浮选槽。当前由操作工人工称量并添加捕收剂、起泡剂、调整剂等，根据矿石性质变化调整配比。核心操作为从药剂桶量取、搬运至添加点、倒入药剂槽，单次添加量1-10kg。典型配置每班1-2人负责药剂添加，需根据浮选效果实时调整。该工位接触有毒化学品（黄药、松醇油等），长期暴露有健康风险。,浮选药剂多为有毒有害化学品，人工添加存在职业健康风险。同时药剂添加量的一致性直接影响浮选回收率，人工操作存在波动。机器人可消除化学品暴露风险并保证添加精度。,8,黑色金属矿采选业,4,接触有毒药剂（黄药等），需配戴防护，仍有职业病风险,4,浮选选矿厂标配药剂添加系统，全国有色及黑色金属选矿厂数千家,4,命中V2一致性输出、V5过程数据（药剂用量追溯）、V6超人感知（精确计量）、V1全时在线,3,需称量、搬运、倾倒液体药剂，有一定精度要求,4,药剂间和添加点位置固定，操作环境稳定,3,添加量偏差可通过后续调整补偿，但大偏差影响回收率,4,药剂添加间隔数十分钟至数小时，非瓶颈工序
清扫清理-溜槽堵塞疏通-高危狭窄,Cleaning-ChuteBlockageClearance-HazardousConfined,8-00-00,矿床勘探→井巷开拓→采掘作业→矿石运输→破碎筛分→磨矿分级→选别作业→精矿脱水→尾矿处理→成品储运,破碎筛分,该工位位于破碎筛分系统的溜槽和料仓处，上游为破碎机出口，下游为皮带输送机给料。当前由操作工人工处理溜槽堵塞，使用钢钎、风镐疏通板结矿石。核心操作为进入溜槽、敲击捅掘、清理残料。单次疏通耗时10-60分钟。该工位空间狭窄、粉尘大、存在矿石垮塌埋人风险，属高危作业。,溜槽疏通需进入狭窄空间，矿石可能突然垮塌埋人，是矿山高危作业之一。人形机器人可替代人员进入狭窄危险空间，消除人员伤亡风险。,8,黑色金属矿采选业,5,狭窄空间存在矿石垮塌埋人风险，已发生过致死事故,4,每个矿山有多处溜槽易堵塞点,3,命中V1可持续作业、V7失败数据用于预防分析,3,使用工具敲击疏通，需一定力度控制,2,溜槽内部堵塞情况不可预测,3,疏通不彻底可重复，但拖延影响生产,3,堵塞时需尽快疏通恢复生产
清扫清理-车间地面清扫-粉尘重载,Cleaning-WorkshopFloorSweeping-DustyHeavy,8-00-00,矿床勘探→井巷开拓→采掘作业→矿石运输→破碎筛分→磨矿分级→选别作业→精矿脱水→尾矿处理→成品储运,破碎筛分,该工位位于破碎车间、转运站等粉尘积累区域，上下游为物料转运系统。当前由清扫工人工清理地面积尘、撒落矿石，使用铁锹、扫帚、小推车。核心操作为铲取积料、装车、推运至回收点。单次清扫面积200-1000平米，耗时1-3小时。典型配置每班1-2名清扫工。该工位粉尘浓度极高，尘肺病风险大。,破碎车间粉尘浓度极高，长期暴露导致尘肺病。机器人可替代人员在高粉尘环境持续作业，消除职业健康风险。,8,黑色金属矿采选业,5,粉尘浓度超标数十倍，尘肺病高发岗位,4,所有矿山破碎转运区均需清扫,2,命中V1全时作业、V6无需呼吸防护,2,使用工具清扫装运，无精密要求,3,车间布局固定但积料位置不定,5,清扫不净可重复，无直接损失,5,按班次完成即可，无节拍要求
装卸搬运-矿车推移定位-井下重载,Handling-MineCartPositioning-UndergroundHeavy,8-81-810,矿床勘探→井巷开拓→采掘作业→矿石运输→破碎筛分→磨矿分级→选别作业→精矿脱水→尾矿处理→成品储运,矿石运输,该工位位于井下采区至卸矿溜井段，上游为采掘工作面，下游为主井提升系统。当前由推车工人工推移和定位矿车，将装载矿石的矿车推至溜井口倾卸。单辆矿车载重1-3吨，单班推车50-200车。典型配置每班2-4名推车工。该工位为重体力劳动，井下巷道狭窄，存在挤压风险。,井下推车为重体力劳动，狭窄巷道存在矿车挤压人员风险。人形机器人可替代人员从事此类危险重体力作业，同时实现物流数据采集。,8,黑色金属矿采选业,4,井下重体力作业，矿车挤压事故时有发生,3,使用矿车运输的井工矿山均需要,3,命中V1全时作业、V5运输数据记录、V2一致性,2,推移和定位矿车，无精密操作,3,巷道固定但空间狭窄，轨道有坡度,4,定位偏差可调整，不造成物料损失,3,需配合采掘进度，有一定产量要求
加注添加-浮选药剂-定量定时投加,Dosing-FlotationReagent-QuantitativeTimedAddition,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,选矿,该工位位于浮选机组旁，上游为药剂配送，下游为浮选产出精矿和尾矿。当前由人工或半自动加药机按配方向各浮选槽添加捕收剂、起泡剂、抑制剂等。核心操作为按工艺配方定时定量加药，监控药剂流量和浮选泡沫状态。药剂种类3-6种，单次加药量精度要求±5%。典型配置每班1-2人负责整个浮选段，每30-60分钟巡查调整一轮。易出现加药量凭经验偏离配方、药剂浓度配比失准、泡沫异常发现滞后等问题。,浮选药剂添加直接影响回收率和精矿品位，人工加药存在经验依赖和注意力波动。机器人可精确执行加药配方，并同步记录过程数据满足工艺追溯需求。有毒药剂环境减少人员暴露。,9,有色金属矿采选业,4,有毒药剂环境，长期接触存在职业健康风险,4,每座浮选厂多个加药点，全国浮选厂数千座,5,命中V1全时在线、V2一致性、V3操作检测合并、V5过程数据、V6超人感知,3,定量加药需计量精度，有轻度力控和定位要求,4,浮选机组布局固定，加药点位置固定,3,单次加药偏差可后续批次修正，但持续偏差影响回收率,4,按工艺周期加药，非瓶颈工序
取样检测-井下岩芯-地质勘探现场,Sampling-UndergroundCoreSample-GeologicalExplorationSite,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,地质勘探,该工位位于井下勘探钻机旁或勘探巷道内，上游为钻机取芯作业，下游为地质分析定矿。当前由地质技术员在井下现场对钻取岩芯进行初步编录、测量、采样，记录岩芯颜色、结构、矿化特征等。核心操作为在狭窄钻机平台使用卷尺、地质锤、放大镜等工具观测记录，单孔岩芯编录耗时2-4小时。典型配置每组1-2名地质员，按钻探进度作业。易出现井下光线差导致观察误判、记录格式不规范、采样代表性不足等问题。,井下勘探现场环境恶劣，地质技术员是稀缺专业人才，机器人以遥操作模式可将地质专家能力投射到井下，一名专家可同时指导多个钻孔的岩芯编录。过程数据自动采集满足地质档案建设需求。,9,有色金属矿采选业,4,井下环境恶劣，地质技术员稀缺，现场编录效率受限,3,勘探阶段矿山均有此需求，但单矿工位数有限,4,命中V5过程数据沉淀（地质档案刚需）、V6超人感知、V7失败数据,3,使用多种地质工具观测测量，有定位和记录要求,2,钻机平台位置多变，作业空间狭窄,4,编录遗漏可补录，岩芯保存供复核,5,按钻探进度作业，无节拍压力
取样检测-矿石皮带-定点定时采样,Sampling-OreBeltConveyor-ScheduledPointSampling,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,破碎筛分,该工位位于破碎筛分至磨矿之间的皮带输送段，上游为破碎后矿石，下游为磨矿工序。当前由人工按规定频次从皮带上取样，用取样勺采集约1-2kg矿样装袋标记送化验室。核心操作为定点站位、手持取样器从运动皮带上舀取矿石，样品重量和取样位置有规范要求。典型配置每班1人，每30-60分钟取样一次，单次操作耗时2-3分钟。易出现取样位置随意、样品量不足、取样时间间隔不规范等人为偏差。,矿石取样代表性直接影响品位计算和选矿参数调整。人工取样存在随意性，机器人可精确控制取样位置、时间和数量，消除人为偏差。取样失败可重试，容错空间大。,9,有色金属矿采选业,3,粉尘环境单调重复工作，流动率约35%,4,每座选矿厂多个取样点，全国数千座选矿厂,4,命中V2一致性、V5过程数据沉淀、V6超人感知、V7失败数据价值,3,需从运动皮带定点取样，有轻度定位和时机把控要求,4,取样点固定，皮带运行稳定，环境结构化程度高,4,取样失败可立即重取，耗时<30秒,5,按周期取样，无节拍压力
巡检监测-井下采场-粉尘高湿环境,Inspection-UndergroundMiningFace-DustyHumidEnvironment,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,矿石开采,该工位位于井下采矿工作面，上游为爆破落矿，下游为矿石铲装运输。当前由人工手持检测仪器沿采场巡检，检查围岩稳定性、通风状况、积水情况及设备运行状态。核心操作为行走观察和仪器读数记录，无精度要求，巡检路线长度通常500-2000米，环境粉尘浓度高、湿度大、光线差。典型配置为每班2人交替巡检，单次巡检耗时60-120分钟。易出现漏检遗漏、记录不全、人员疲劳后注意力下降等问题。,井下采场粉尘浓度常超标3-5倍，高湿高温环境导致人员有效作业时间受限。巡检为高容错任务，漏读可下轮补上。机器人可24小时连续巡检并自动生成结构化数据满足安全监管要求。,9,有色金属矿采选业,5,粉尘超标+高湿高温环境，需佩戴防护装备，有效工时大幅缩减,5,全国有色金属矿山超5000座，每座井下巡检工位数十个,5,命中V1全时在线、V2一致性、V5过程数据沉淀、V6超人感知、V7失败数据价值,1,纯行走观察+仪器读数，无接触操作要求,2,巷道布局固定但存在临时障碍物、积水，需实时避障,5,漏检单点可下轮补上，无任何损失,5,无节拍要求，按巡检周期执行即可
巡检监测-尾矿库-有毒粉尘环境,Inspection-TailingsPond-ToxicDustyEnvironment,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,尾矿处理,该工位位于尾矿库区域，上游为尾矿输送管道，下游为尾矿沉淀固化。当前由人工沿尾矿库坝体、排水设施、监测点巡检，检查坝体稳定性、渗漏情况、水位、位移监测数据等。核心操作为行走观察和仪表读数记录，巡检路线通常1-3公里，环境存在有毒粉尘和重金属污染风险。典型配置每班2人，每4小时巡检一轮，单轮耗时60-90分钟。易出现恶劣天气漏检、夜间视线差遗漏异常、记录不规范等问题。,尾矿库是矿山重大安全隐患点，含有毒重金属粉尘，人员长期巡检存在职业暴露风险。巡检高容错可重试，机器人可全天候不间断监测，及时发现渗漏或位移异常。,9,有色金属矿采选业,5,有毒重金属粉尘环境，雨雪天气仍需巡检，安全风险高,5,全国尾矿库超7000座，每座均需定期巡检,5,命中V1全时在线、V2一致性、V5过程数据、V6超人感知（渗漏/位移）、V7失败数据,1,纯行走观察和仪表读数，无接触操作,3,坝体路线固定但地形变化，存在积水泥泞等临时障碍,5,单次漏检可下轮补上，高频巡检覆盖,5,无节拍要求，按巡检周期执行
巡检监测-球磨机衬板-高温粉尘环境,Inspection-BallMillLiner-HighTempDustyEnvironment,9-91-00,地质勘探→矿石开采→矿石运输→破碎筛分→磨矿→选矿→精矿脱水→尾矿处理→成品检验→成品出库,磨矿,该工位位于磨矿车间球磨机内部及周边，上游为破碎后矿石，下游为分级和选矿。当前由人工在停机期间进入球磨机筒体内检查衬板磨损情况、测量厚度、标记更换位置。核心操作为在狭窄筒体内行走观察、使用测厚仪测量、用粉笔标记。筒体内残留粉尘浓度高、空间狭窄弯曲，检查一台球磨机耗时30-60分钟。典型配置维护班组2-3人轮流进入，每月检查1-2次。易出现筒内粉尘吸入、弯腰作业疲劳、测量标记遗漏等问题。,球磨机筒体内空间狭窄密闭、粉尘浓度极高，属人类不宜长期作业环境。检查为高容错任务，机器人搭载测厚传感器可自动完成全覆盖扫描并生成磨损分布图。,9,有色金属矿采选业,5,密闭筒体内粉尘浓度超标数倍，需佩戴正压呼吸器,4,每座选矿厂多台球磨机，全国数千座选矿厂,5,命中V1全时在线、V2一致性、V3操作检测合并、V5过程数据、V6超人感知,2,行走+测厚仪测量+标记，有简单接触但精度要求低,4,筒体内结构规则，衬板位置固定,5,漏检可复查，不造成任何损失,5,停机期间检查，无节拍要求
