scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis
分拣摆盘-珠宝首饰-精细定位,SortingArranging-Jewelry-PrecisionPlacement,24-243-2438,设计→熔炼浇铸→执模打磨→镶嵌宝石→抛光电镀→质检→分拣摆盘→包装,分拣摆盘,该工位位于质检之后、包装之前，用于将成品首饰按规格分类并摆入展示盘。当前由人工执行，操作内容为用镊子或戴手套夹取首饰，按编号放入托盘指定位置。首饰尺寸5-50mm，重量0.5-50g，摆放精度±2mm。典型配置为单班制，3-8人，单件耗时3-10秒。该工位需长时间聚焦小件，眼疲劳严重，首饰易划伤或沾染指纹需返工。,命中入口三（摆放偏差可调整重放，不损伤首饰）、入口四（精细分拣导致眼疲劳，效率随班次下降）、入口八（珠宝企业内大量分拣工位）。,24,文教、工美、体育和娱乐用品制造业,3,精细视觉作业导致眼疲劳普遍,4,单厂16-50个工位，珠宝行业规模大,3,命中V1全时在线、V2一致性、V5追溯记录,3,镊子夹取+mm级定位，接触精细,4,工位固定，托盘位置精确,4,摆放偏差可立即调整，无损伤,4,非瓶颈工位，节拍宽裕
宝石镶嵌-珠宝首饰-爪镶定位,GemSetting-Jewelry-ProngMounting,24-243-2438,设计→熔炼浇铸→执模打磨→开石位→宝石镶嵌→抛光电镀→质检→包装,宝石镶嵌,该工位位于开石位之后、抛光电镀之前，是首饰制作的核心工艺。当前由镶嵌师傅在显微镜下执行，操作内容为用镶嵌工具将宝石放入石位，用爪钉或包边固定。宝石直径1-10mm，爪钉宽度0.3-1mm，定位精度0.1mm级。典型配置为单班制，5-20人，单件镶嵌耗时1-10分钟。该工位需长时间显微镜作业导致颈椎和眼疲劳，宝石脱落或爪钉断裂导致返工或报废。,命中入口七（高级镶嵌师培养周期5-10年，专家稀缺）、入口四（显微镜下精细作业疲劳导致失误率上升）、入口五（高端首饰需追溯镶嵌过程用于鉴定）。,24,文教、工美、体育和娱乐用品制造业,3,显微镜作业导致颈椎眼疲劳，技师培养周期长,4,珠宝厂内镶嵌工位众多，行业规模大,4,命中V2一致性、V5镶嵌记录、V6微力感知、V7失败数据,5,0.1mm级定位+微力控+多次接触转换,4,工位固定，工件夹具定位精确,2,爪钉断裂或宝石碎裂导致报废，损失较大,5,单件1-10分钟，无严格节拍
编织成型-藤编工艺品-复杂纹样,Weaving-RattanCraft-ComplexPattern,24-243-2435,原料采集→剥皮处理→浸泡软化→骨架制作→编织成型→定型干燥→上漆→质检包装,编织成型,该工位位于骨架制作之后、定型干燥之前，是编织工艺品的核心工序。当前由熟练工人手工执行，操作内容为将藤条按纹样穿插编织，手指需反复弯曲、拉拽、压紧。藤条宽度2-10mm，编织间隙1-5mm，张力需均匀控制。典型配置为单班制，5-20人，单件耗时0.5-8小时。该工位手指劳损严重，纹样错误需拆开重编，熟练工培养周期1-2年。,命中入口一（编织需双手协同操作）、入口四（长时间重复导致手指疲劳，编织密度波动）、入口七（复杂纹样编织需经验丰富的工匠）。,24,文教、工美、体育和娱乐用品制造业,3,手指劳损普遍，熟练工培养周期较长,3,单厂6-20个工位，编织工艺品企业较多,2,命中V2一致性、V5编织记录,4,双手协同穿插+张力控制+多次接触转换,3,工位固定，但藤条柔性物料位置变化,3,编织错误可拆开重编，但费时,5,工艺品无严格节拍
刺绣走针-刺绣工艺品-多色丝线,Embroidery-NeedleworkCraft-MultiColorSilk,24-243-2436,设计描稿→绷布上架→分色配线→刺绣走针→修整收尾→洗烫定型→装裱→质检包装,刺绣走针,该工位位于分色配线之后、修整收尾之前，是刺绣工艺品的核心工序。当前由刺绣师傅手工执行，操作内容为用绣针将丝线按图案穿刺布面，控制针距、角度和丝线张力。丝线直径0.1-0.5mm，针距0.5-3mm，需根据图案频繁换色。典型配置为单班制，5-30人，单件耗时数天至数月。该工位需长时间聚焦细节导致眼颈疲劳，熟练绣娘培养周期3-10年，高级技艺濒临失传。,命中入口七（高级刺绣师极度稀缺，技艺可通过遥操作传承和远程投射）、入口四（长时间精细作业导致疲劳）、入口五（高端刺绣品需追溯绣制过程用于鉴定）。,24,文教、工美、体育和娱乐用品制造业,4,高级绣娘断层严重，技艺濒临失传,2,刺绣厂规模较小，手工刺绣工位有限,3,命中V2一致性、V5绣制记录、V7失败数据,5,0.5mm级定位+微力控+频繁换线换针,4,绣架固定，布面位置稳定,3,针脚错误可拆线重绣，但费时,5,艺术品无节拍要求
搬运码垛-地毯成品-重载卷材,Palletizing-CarpetRolls-HeavyCoil,24-243-2437,纱线准备→织造→剪绒→背胶→干燥→裁切→卷装→搬运码垛→入库,搬运码垛,该工位位于卷装之后、入库之前，是地毯成品的物流环节。当前由2-4名工人协同执行，操作内容为将卷好的地毯从产线末端搬运至货架或托盘，需翻转、定位、堆叠。地毯卷长2-4m，直径0.3-0.8m，重量30-150kg。典型配置为2班制，4人组，单卷搬运耗时1-3分钟。该工位腰椎损伤风险高，地毯表面易污染需小心搬运。,命中入口一（需双臂协作搬运圆柱形重物，多人协同任务可由人形机器人独立完成）、入口一（仓库货架间通道狭窄，叉车难以作业）、入口三（轻微污染可清洁，搬运可重试）。,24,文教、工美、体育和娱乐用品制造业,4,重载搬运导致腰椎损伤高发,3,单厂6-15个工位，地毯厂分布各地,2,命中V1全时在线、V5搬运记录,2,双臂抱持圆柱体，放置定位,3,取件位固定，货架位置基本固定,4,轻微碰撞不损伤，可重新调整,4,非瓶颈工位，节拍宽裕
充气封口-运动球类-气压控制,InflationSealing-SportsBall-PressureControl,24-244-2441,裁片→贴合成型→硫化定型→充气封口→外观印刷→质检→包装出库,充气封口,该工位位于硫化定型之后、外观印刷之前，用于给球体充入标准气压。当前由人工或半自动设备执行，操作内容为将球体放入充气工装，插入气嘴充气至标定压力，拔出气嘴并热封封口。足球气压0.6-1.1bar，篮球0.5-0.6bar，单球充气耗时5-15秒。典型配置为2班制，每线2-4人，单件充气耗时10-20秒。该工位气压一致性依赖人工状态，疲劳后波动导致弹性不达标。,命中入口四（气压一致性依赖人工注意力，疲劳后波动加大）、入口六（充气与气压检测可合并为单动作）、入口八（球类厂内大量同类工位）。,24,文教、工美、体育和娱乐用品制造业,2,操作简单，招工相对容易,4,单厂16-50个工位，球类出口企业众多,4,命中V1全时在线、V2气压一致性、V3操作检测合并、V5数据沉淀,2,放置+插拔气嘴，力控要求低,4,工装固定，球体位置由工装限定,4,气压偏差可放气重充，无损伤,3,节拍10-20秒，中等压力
外观检测-运动球类-表面缺陷,VisualInspection-SportsBall-SurfaceDefect,24-244-2441,裁片→贴合成型→硫化定型→充气封口→外观印刷→外观检测→包装出库,外观检测,该工位位于外观印刷之后、包装之前，用于全检表面质量。当前由人工执行，操作内容为将球体翻转查看各面，检测气泡、划痕、印刷缺陷、色差等。球体直径18-28cm，需翻转检查6-8个区域。典型配置为2班制，每线3-6人，单件检测耗时5-15秒。该工位目视疲劳导致漏检率随班次上升，曾因漏检导致批量退货。,命中入口四（目视检测疲劳导致漏检率上升）、入口三（漏检可在下游或抽检中补检）、入口六（翻转操作与缺陷检测可合并）。,24,文教、工美、体育和娱乐用品制造业,3,目视疲劳导致漏检，曾发生批量退货,4,单厂16-50个工位，球类出口量大,4,命中V1全时在线、V2一致性、V3操作检测合并、V6机器视觉,2,翻转球体+目视检查，无精度要求,4,工位固定，球体由传送带送入,5,漏检可在后续抽检中发现,3,节拍5-15秒，中等压力
焊接组装-健身器材-钢管车架,WeldingAssembly-FitnessEquipment-SteelFrame,24-244-2443,钢管切割→弯管成型→焊接组装→打磨去毛刺→表面喷涂→零配件装配→质检→包装出库,焊接组装,该工位位于弯管成型之后、打磨去毛刺之前，是健身器材骨架成型的核心工序。当前由焊工手持焊枪执行，操作内容为将钢管部件按图纸定位并焊接固定。钢管直径25-100mm，壁厚1.5-4mm，焊缝长度5-50cm。典型配置为2班制，每线4-10人，单件焊接耗时5-30分钟。该工位弧光、烟尘危害大，需穿戴全套防护，焊接变形控制依赖经验。,命中入口二（弧光和焊接烟尘危害健康，需穿戴重型防护）、入口一（大型车架需在多个位置焊接，人形移动优势）、入口四（焊接质量依赖人工状态，疲劳后变形和气孔增多）。,24,文教、工美、体育和娱乐用品制造业,4,弧光和烟尘导致职业病，需全套防护作业,4,单厂16-50个工位，健身器材出口量大,4,命中V1全时在线、V2一致性、V5焊接数据、V6热感知,4,焊枪轨迹控制+热变形补偿+多位置焊接,3,焊接工装固定，但部件定位有波动,2,焊接缺陷需返修磨掉重焊，损失较大,4,单件5-30分钟，非瓶颈工位
装配拧紧-健身器材-螺栓紧固,AssemblyTightening-FitnessEquipment-BoltFastening,24-244-2443,钢管切割→焊接组装→打磨喷涂→零配件装配→拧紧紧固→功能测试→质检→包装出库,拧紧紧固,该工位位于零配件装配之后、功能测试之前，用于紧固各连接部位螺栓。当前由人工使用电动扭矩扳手执行，操作内容为依次拧紧座垫、把手、脚踏、配重等部位的螺栓。螺栓规格M6-M12，扭矩8-60Nm，单件含20-100个螺栓。典型配置为2班制，每线4-8人，单件拧紧耗时5-20分钟。该工位扭矩一致性依赖人工，疲劳后出现松动或过紧导致安全隐患。,命中入口四（扭矩一致性依赖人工状态，疲劳后波动导致安全隐患）、入口五（健身器材需追溯每个螺栓的扭矩值用于质量追溯）、入口六（拧紧与扭矩检测可合并）。,24,文教、工美、体育和娱乐用品制造业,3,扭矩不一致曾导致产品召回,4,单厂16-50个工位，健身器材厂众多,5,命中V1全时、V2一致性、V3操作检测合并、V5扭矩数据、V6力矩感知、V7失败数据,3,螺栓定位+扭矩控制，精度mm级,4,工位固定，器材由工装定位,3,扭矩偏差可重新调整，不报废,4,单件5-20分钟，非瓶颈工位
搬运码垛-健身器材-大件成品,Palletizing-FitnessEquipment-LargeProduct,24-244-2443,焊接组装→喷涂→装配→质检→包装→搬运码垛→成品出库,搬运码垛,该工位位于包装之后、成品出库之前，是健身器材的物流环节。当前由2-4名工人协同执行，操作内容为将包装好的跑步机、动感单车等搬运至托盘并码垛。单件重量30-150kg，尺寸1-2m，形状不规则。典型配置为2班制，4人组，单件搬运耗时2-5分钟。该工位腰椎损伤风险高，大件翻转时易砸伤。,命中入口一（需双臂协作搬运大件，多人协同任务可由人形机器人独立完成）、入口二（重物搬运存在安全风险）、入口三（搬运放置可调整重放）。,24,文教、工美、体育和娱乐用品制造业,4,重载搬运导致腰椎损伤高发，近年有砸伤事故,4,单厂16-50个工位，健身器材出口量大,2,命中V1全时在线、V5搬运记录,2,双臂抬运放置，无精度要求,3,取件位固定，托盘位置基本固定,4,轻微碰撞包装可保护，可重新调整,4,非瓶颈工位，节拍宽裕
缝合车线-运动护具-多层材料,SewingStitching-SportsPads-MultiLayerMaterial,24-244-2444,裁片→复合压合→缝合车线→装配辅件→质检→包装出库,缝合车线,该工位位于复合压合之后、装配辅件之前，用于将多层材料缝合成型。当前由车缝工人操作工业缝纫机执行，操作内容为将护膝、护肘等裁片按顺序缝合，控制走线轨迹和张力。材料厚度5-20mm，针距2-5mm，线迹需整齐美观。典型配置为2班制，每线10-30人，单件缝合耗时1-5分钟。该工位手指受伤风险高，车线质量依赖熟练度，新手培养周期1-3个月。,命中入口四（车线质量依赖人工状态，疲劳后歪斜跳线增多）、入口八（护具厂内大量车缝工位）、入口一（多层厚料需双手配合送料和压平）。,24,文教、工美、体育和娱乐用品制造业,3,手指受伤风险，熟练工流动率较高,4,单厂16-50个工位，运动护具出口量大,3,命中V1全时在线、V2一致性、V5车线记录,3,送料定位+曲线跟随+张力控制,4,缝纫机固定，工件由手持定位,3,车线偏差可拆线重缝，但费时,3,节拍1-5分钟，中等压力
