scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis,l3_extracted,l3_extracted_at,guide_generated,guide_generated_at,l3_file_path,guide_file_path,operation_complexity_origin_score
涂覆检测-人造革基布-连续卷材,CoatingInspection-SyntheticLeather-ContinuousRoll,29-00-2925,基布准备→涂覆→压花→表面处理→检测→收卷→分切→包装→成品出库,检测,该工位位于人造革涂覆线后段，上游为表面处理，下游为收卷。当前由人工目视检查连续通过的人造革表面缺陷（涂层不均、气泡、杂质、划痕），发现缺陷时标记位置。幅宽1.2-1.8米，线速度10-30米/分钟，需要持续注视宽幅快速移动的表面。两班制每线2人对坐检视，日检测面积数千平方米。连续注视导致眼部疲劳，漏检在下游切片后才暴露。,命中入口四（注意力衰减是核心痛点）和入口六（操作检测合并潜力），连续卷材表面检测是人类视觉极限场景。,29,橡胶和塑料制品业,3,连续注视宽幅移动表面，4小时后漏检率翻倍,3,人造革厂每家数条涂覆线，全国数百家,5,命中V1-V7，尤其V2恒定检测和V6高速视觉,3,固定位置视觉检测加缺陷标记，无复杂操作,5,产线固定，材料连续通过，光照可控,4,漏检在下游分切时可剔除，损失局部材料,2,需匹配线速度10-30米/分钟，实时检测,,,,,,,2
修边堆叠-塑料容器-注塑后处理,Trimming-PlasticContainer-PostInjection,29-00-2926,原料干燥→注塑/吹塑→脱模→修边→检测→装配（如有）→包装→成品出库,修边,该工位位于塑料容器后处理区，上游为脱模取件，下游为检测包装。当前由人工去除注塑容器的浇口、飞边和毛刺，修整后叠放或装箱。容器容积0.5-50升，壁厚1-3mm，需要旋转检视并使用刀具修剪。两班制每班3-5人，单件修边耗时10-30秒。重复性高，刀具伤手风险，午后修边质量下降。,命中入口四（重复性导致注意力衰减）和入口五（过程数据追溯需求），塑料容器修边是高频重复的后处理工序。,29,橡胶和塑料制品业,3,重复单调作业，刀具使用有安全风险,5,塑料容器厂遍布全国，每家多条注塑线,4,命中V1、V2、V3操作检测合并、V5过程数据,2,旋转检视加刀具修剪，中等精细度要求,4,工位固定，容器规格可识别,3,修边过度影响外观，但单件成本低,3,需匹配注塑周期，约20-40秒/件,,,,,,,3
装配检测-日用塑料制品-多部件组合,Assembly-DailyPlastic-MultiPartCombine,29-00-2927,注塑成型→修边→表面处理→装配→检测→包装→成品出库,装配,该工位位于日用塑料制品装配区，上游为表面处理或注塑，下游为检测包装。当前由人工完成多部件塑料制品的组装（如盖子与容器配合、按钮与壳体组装），需要将2-5个零件正确组合并扣合到位。零件尺寸从数厘米到数十厘米，扣合需要一定力度确保卡扣到位。两班制流水线配置3-8人，单件装配耗时10-30秒。品种多换型频繁，新员工培训周期长。,命中入口一（改造不经济-品种多换型频繁）和入口四（重复装配注意力衰减），日用品装配品种多批量小，固定自动化难以覆盖。,29,橡胶和塑料制品业,3,重复装配单调，新员工培训周期2-4周,5,日用塑料制品厂数万家，装配需求普遍,4,命中V2一致性、V4群体学习换型经验、V5装配记录,2,多部件对位扣合，需要一定力控确保卡紧,4,流水线固定，零件上料位置可控,3,扣合不到位需返工，但不损坏零件,3,流水线节拍约15-30秒/件,TRUE,2026/6/9 23:54,TRUE,2026/6/10 9:06,actions/by-category/l3_装配检测-日用塑料制品-多部件组合.json,guides/29-00-2927-Assembly-DailyPlastic-MultiPartCombine.json,3
簇绒巡检-人造草坪-多机看护,TuftingPatrol-ArtificialTurf-MultiMachineCare,29-00-2928,拉丝→定型→簇绒→背胶→固化→切割→检测→包装→成品出库,簇绒,该工位位于人造草坪簇绒车间，上游为草丝定型，下游为背胶。当前由人工巡回照看多台簇绒机，处理断丝、跳针、换纱等异常，并监控草丝密度和高度一致性。簇绒机宽幅2-5米，运转速度快，断丝需及时处理否则造成漏针缺陷。两班制每人照看2-4台机，日均处理异常10-20次。车间噪音大，连续走动巡视疲劳。,命中入口一（多工位切换）和入口四（巡视监控注意力衰减），簇绒车间多机巡回需要持续移动和异常响应。,29,橡胶和塑料制品业,3,噪音环境连续巡视，注意力要求高,3,人造草坪厂每家数十台簇绒机，全国约百家,4,命中V1持续巡视、V4故障经验共享、V5异常记录,1,断丝接头需精细手工操作,4,机器排列固定，异常位置可检测,3,处理不及时导致局部漏针缺陷,4,异常响应及时即可，无固定节拍,,,,,,,4
装配检测-塑料零件-汽车内饰,AssemblyInspection-PlasticPart-AutoInterior,29-00-2929,注塑成型→修边→表面处理→装配→检测→包装→JIT配送,装配,该工位位于汽车内饰塑料件装配区，上游为表面处理（喷涂/电镀），下游为检测包装。当前由人工完成内饰件的多部件组装（如中控面板嵌件、门板扣件），需要将金属卡扣、装饰条、功能件组装到塑料壳体。零件尺寸从厘米级到米级，装配精度要求较高（间隙配合要求）。两班制每线5-10人，单件装配耗时30-120秒。汽车零部件对外观和配合度要求高，人为装配一致性差。,命中入口一（改造不经济-车型多换型频繁）、入口四（一致性要求高）和入口五（过程数据追溯），汽车零部件装配对质量追溯有刚性需求。,29,橡胶和塑料制品业,3,装配一致性差导致返工，熟练工培训周期长,4,汽车内饰件供应商数百家，每家多条装配线,5,命中V1-V7，尤其V2一致性和V5质量追溯,1,多部件精密配合，需要控制间隙和用力,4,工位固定，但零件品种多需要识别,2,装配不良导致整件报废或返工，单件成本较高,3,JIT供货节拍要求严格,,,,,,,4
搬运上料-橡胶配合剂-粉尘重载,MaterialHandling-RubberAdditive-DustyHeavy,29-291-00,原料入库→配料称量→密炼混炼→压延出片→成型→硫化→修边→检测→包装→成品出库,配料称量,该工位位于橡胶配料区，上游为原料仓库，下游为密炼机。当前由人工将各种配合剂（炭黑、促进剂、防老剂等）从袋装或桶装容器称量后投入配料斗。炭黑袋重25kg，粉尘飞扬严重，需穿戴防护口罩作业。三班制每班2人，单批配料耗时10-20分钟，每班配料约20-30批次。配料区粉尘超标，部分化学品有刺激性，防护装备闷热降低有效工时。,命中入口二（粉尘超标环境人类不宜长时间作业）和入口五（配方追溯需求），橡胶配料对过程记录有合规要求，且环境恶劣。,29,橡胶和塑料制品业,5,炭黑粉尘超标+化学品接触，职业健康风险高,4,每家橡胶厂都有配料区，全国橡胶厂数千家,4,命中V1、V2配比一致性、V5配方追溯、V6粉尘环境免疫,3,搬运称量投放，精度要求在克级可接受范围,4,配料区布局固定，物料位置相对固定,3,配比错误影响批次质量，但可在混炼后检测,4,配料可提前准备，非直接瓶颈,,,,,,,2
巡检记录-橡塑生产设备-多机房,EquipmentPatrol-RubberPlasticMachine-MultiRoom,29-00-00,（通用）设备运行→巡检监控→异常报警→维护维修→恢复运行,巡检监控,该工位覆盖橡塑工厂多个车间，包括密炼、挤出、注塑、硫化等区域。当前由人工沿固定路线巡检设备运行状态，记录仪表读数、温度、异响、油液泄漏等情况。巡检路线涵盖2-5个车间，单次巡检耗时1-2小时。三班制每班1-2名巡检员。部分区域高温高噪，夜班巡检易疏漏，手工记录不及时或遗漏。,命中入口一（多工位切换-跨车间移动）、入口三（高容错可重试）和入口五（过程数据需求），设备巡检是典型的移动+感知+记录任务。,29,橡胶和塑料制品业,3,夜班巡检疏漏率高，部分区域环境差,5,工业设备巡检是跨行业通用需求,5,命中V1全时在线、V5数据沉淀、V6超人感知（热成像/振动/气体）、V7异常积累,4,行走观察记录，几乎无操作要求,3,厂区布局固定，但存在人员和物料移动,5,漏检可下轮补上，不造成直接损失,5,无固定节拍，按班次完成即可,TRUE,2026/6/9 23:54,TRUE,2026/6/10 9:06,actions/by-category/l3_巡检记录-橡塑生产设备-多机房.json,guides/29-00-00-EquipmentPatrol-RubberPlasticMachine-MultiRoom.json,1
硫化操作-橡胶模压件-高温换模,VulcanizingOp-RubberMoldedPart-HighTempMoldChange,29-00-2913,原料入库→混炼→模压/注射成型→硫化→脱模→修边→清洗→检测→包装→成品出库,硫化,该工位位于橡胶硫化区，上游为成型预热，下游为脱模修边。当前由人工完成硫化机的上下模操作：放入预成型胚料、关模、定时硫化、开模、取出成品。模具温度150-180℃，操作时需佩戴隔热手套，但高温辐射仍导致手部不适。三班制每机1人，单模硫化周期2-15分钟，需要在短窗口内完成上下料。高温环境加单调重复，是橡胶厂最难招工的岗位之一。,命中入口二（高温环境）和入口四（重复性操作注意力衰减），硫化机操作是橡胶行业最具挑战的招工岗位。,29,橡胶和塑料制品业,5,模温150-180℃高温辐射，最难招工岗位,4,每家橡胶厂数十台硫化机，全国同类工位数以万计,4,命中V1全时作业、V2一致性、V5硫化参数追溯、V6高温免疫,2,放料取件需对位，但精度要求中等,5,硫化机位置固定，模具标准化,2,放料不当导致制品缺陷，单件成本中等,3,需匹配硫化周期，上下料窗口紧凑,,,,,,,3
外观检测-塑料注塑件-多面翻转,VisualInspection-InjectionPart-MultiSideFlip,29-292-00,原料干燥→配料着色→注塑成型→脱模取件→修边→检测→装配→包装→成品出库,检测,该工位位于注塑后处理区，上游为修边工位，下游为装配或包装。当前由人工目视检查注塑件外观缺陷（缩痕、气泡、色差、飞边、划伤），需要翻转制品检视多个表面。制品尺寸从厘米到数十厘米，需要逐件检视并分拣。两班制每线2-4人，单件检测耗时5-20秒。连续检视同色系产品导致视觉疲劳，色差判断在疲劳后主观性增加。,命中入口三（高容错可重试）和入口四（注意力衰减是核心痛点），塑料件外观检测是最普遍的人工质检场景之一。,29,橡胶和塑料制品业,3,视觉疲劳导致漏检和误判，需设复检岗,5,全国注塑厂数万家，外观检测普遍存在,5,命中V1-V7全部，尤其V2一致性和V3操作检测合并,3,取件翻转检视，无精密操作,4,检测工位固定，光照可控,4,漏检可在下游或客户端发现,3,需匹配产线节拍，约10-20秒/件,,,,,,,2
拆模清洗-橡胶硫化模具-重载高温,MoldCleaning-RubberVulcanizingMold-HeavyHot,29-291-00,原料入库→配料称量→密炼混炼→压延出片→成型→硫化→修边→检测→包装→成品出库,硫化,该工位位于硫化区模具维护点，是硫化工序的辅助环节。当前由人工定期拆卸硫化模具进行清洗保养，去除模具表面的橡胶残留和积碳。模具重量50-200kg，需要吊装配合手工拆卸螺栓，使用溶剂或干冰清洗模面。日班制1-2人，单套模具清洗耗时30-60分钟。模具余温可达80-100℃，溶剂有挥发性，是技术要求较高的维护工序。,命中入口一（多工位切换-需在车间和维护区之间移动）和入口七（熟练模具工稀缺），模具维护需要专业技能且工作环境差。,29,橡胶和塑料制品业,4,高温模具+溶剂挥发，熟练模具工难招,3,每家橡胶厂配置数套模具需定期保养,3,命中V2清洗一致性、V5保养记录、V6高温和溶剂免疫,1,拆卸螺栓加精细清洗，需要力控和技巧,3,维护区固定，但模具种类多样,2,清洗不当影响后续制品质量,4,计划性维护，无严格节拍,,,,,,,4
打包缠绕-塑料管材捆-长料固定,BundleWrapping-PlasticPipeBundle-LongFixing,29-00-2922,原料干燥→挤出→定型→冷却→切割→检测→打捆→码垛→成品出库,打捆,该工位位于塑料管材后处理区，上游为检测，下游为码垛发货。当前由人工将定长管材收集成捆，使用打包带或缠绕膜固定。管材长度4-6米，每捆10-50根，需要双手配合将长料对齐后缠绕固定。三班制每线1人，单捆打包耗时1-3分钟。长料对齐需要双臂张开协调，缠绕时需要绕行长料一周。,命中入口一（双臂协作-长料操作）和入口八（规模化部署），管材打捆是双臂协作的典型应用。,29,橡胶和塑料制品业,2,非高危作业，但长料操作单人不便,4,塑料管材厂每家多条线，全国数千家,2,命中V1全时作业、V2捆扎一致性,2,长料对齐加缠绕固定，需要协调性,4,打包工位固定，管材规格标准,4,捆扎不紧可重做，不损伤管材,4,可缓冲积累后批量打捆,,,,,,,3
